"gene","p_value"
"ENSG00000198730",0.52971182373475
"ENSG00000139626",0.529744345004354
"ENSG00000206559",0.529747338219235
"ENSG00000178950",0.529781792700146
"ENSG00000100726",0.529850348538691
"ENSG00000134716",0.529942642010125
"ENSG00000134852",0.530045013250163
"ENSG00000106399",0.53023361668926
"ENSG00000198824",0.530368074271457
"ENSG00000042429",0.530478271604494
"ENSG00000110057",0.5304852030214
"ENSG00000261068",0.530485530309381
"ENSG00000214783",0.530537741921727
"ENSG00000117595",0.530544667282041
"ENSG00000120742",0.530589414507152
"ENSG00000103852",0.530685233677547
"ENSG00000142583",0.530703518834985
"ENSG00000213401",0.530734281143977
"ENSG00000138639",0.53076674102282
"ENSG00000026025",0.530861320071417
"ENSG00000057608",0.530877612047771
"ENSG00000164746",0.530878276231265
"ENSG00000188486",0.530961062616819
"ENSG00000184924",0.531074792782156
"ENSG00000133961",0.531094844062597
"ENSG00000224616",0.531109352573466
"ENSG00000130348",0.531203743193369
"ENSG00000127580",0.531209378541604
"ENSG00000073169",0.531214051568757
"ENSG00000153310",0.531332567962658
"ENSG00000118600",0.53140673463043
"ENSG00000100593",0.531494330783857
"ENSG00000181220",0.531506929422783
"ENSG00000172244",0.531622169120081
"ENSG00000139990",0.531668050992311
"ENSG00000213228",0.531756615349047
"ENSG00000169379",0.531909775103242
"ENSG00000162896",0.531913076874776
"ENSG00000168096",0.532061408477262
"ENSG00000119640",0.532080975852882
"ENSG00000130413",0.532134801076717
"ENSG00000103024",0.532194334215165
"ENSG00000120662",0.532260042558229
"ENSG00000159958",0.532261235505666
"ENSG00000167157",0.532273114794769
"ENSG00000236144",0.532442175935956
"ENSG00000171853",0.532663001656799
"ENSG00000197594",0.532683075640918
"ENSG00000168286",0.532699523856893
"ENSG00000039523",0.532788813380764
"ENSG00000125122",0.532885568626281
"ENSG00000108510",0.532931206249719
"ENSG00000182986",0.53297334770473
"ENSG00000175322",0.533079455418731
"ENSG00000286219",0.533164857806613
"ENSG00000059377",0.533174309666632
"ENSG00000168092",0.533228363209327
"ENSG00000113108",0.533273374264091
"ENSG00000198246",0.533298574059105
"ENSG00000187257",0.533300703571634
"ENSG00000198270",0.533320585666236
"ENSG00000141994",0.533342673714828
"ENSG00000204946",0.533423450373852
"ENSG00000143324",0.533500157583497
"ENSG00000163312",0.533527093458742
"ENSG00000216775",0.533570931025062
"ENSG00000189241",0.533634305676237
"ENSG00000229161",0.533679639552274
"ENSG00000168653",0.533738636913121
"ENSG00000173868",0.533776575568213
"ENSG00000233461",0.533788124721758
"ENSG00000120158",0.533833608559406
"ENSG00000154059",0.533890382110455
"ENSG00000172500",0.533995011276908
"ENSG00000256116",0.534065125993605
"ENSG00000105640",0.534175236129247
"ENSG00000171307",0.534204642255022
"ENSG00000120694",0.534242941168364
"ENSG00000196689",0.534423203742068
"ENSG00000149084",0.53446571327638
"ENSG00000230082",0.53451984355851
"ENSG00000204588",0.534569213636126
"ENSG00000138430",0.534642637734509
"ENSG00000140743",0.535070183334973
"ENSG00000181915",0.535097778949422
"ENSG00000173349",0.535239840151709
"ENSG00000100897",0.535339925933046
"ENSG00000174851",0.535470844417092
"ENSG00000145335",0.53549786997554
"ENSG00000266405",0.535631819062222
"ENSG00000158014",0.535748861850442
"ENSG00000151366",0.535786197534181
"ENSG00000239445",0.535811503137614
"ENSG00000261183",0.535840368248746
"ENSG00000183111",0.535970203421127
"ENSG00000170634",0.535973839482497
"ENSG00000176927",0.536030814600399
"ENSG00000126016",0.536120367752346
"ENSG00000164251",0.536133296532506
"ENSG00000179085",0.536283453583488
"ENSG00000122970",0.536516446057066
"ENSG00000118997",0.536547754200433
"ENSG00000284024",0.536580158213719
"ENSG00000154582",0.536612181823579
"ENSG00000178802",0.536630407897356
"ENSG00000142227",0.536732249025853
"ENSG00000154114",0.536744394672694
"ENSG00000196754",0.536768109748295
"ENSG00000105879",0.53690120289198
"ENSG00000011275",0.536982043347958
"ENSG00000126460",0.536992833465114
"ENSG00000270194",0.537152250698457
"ENSG00000136280",0.537448115162894
"ENSG00000126947",0.537502403192974
"ENSG00000223813",0.537683759838479
"ENSG00000132300",0.537775335308356
"ENSG00000149294",0.537864063174407
"ENSG00000156453",0.537876514756167
"ENSG00000184307",0.537891985371054
"ENSG00000107779",0.537937342714088
"ENSG00000126067",0.538206977906502
"ENSG00000113742",0.538317977303344
"ENSG00000151151",0.538357696118035
"ENSG00000188488",0.538501981408502
"ENSG00000138757",0.538503431430055
"ENSG00000185215",0.538645355981501
"ENSG00000039650",0.538772076699833
"ENSG00000263766",0.538802101697249
"ENSG00000021776",0.53880366975009
"ENSG00000171222",0.538856986344194
"ENSG00000254598",0.538920307856775
"ENSG00000104047",0.539249798139428
"ENSG00000166262",0.539324227015858
"ENSG00000173653",0.539468752587168
"ENSG00000086504",0.539524101446766
"ENSG00000162607",0.539584007122024
"ENSG00000198160",0.539757292923468
"ENSG00000229956",0.539839333704886
"ENSG00000165175",0.540132665639327
"ENSG00000162885",0.540171959727192
"ENSG00000078140",0.540243667203938
"ENSG00000189060",0.540270544736134
"ENSG00000109814",0.540346384547095
"ENSG00000214174",0.540403021454022
"ENSG00000104731",0.540445345266271
"ENSG00000178229",0.540446257227007
"ENSG00000259865",0.540457182673233
"ENSG00000169570",0.540564294613037
"ENSG00000165359",0.540574449162955
"ENSG00000185624",0.540580918234792
"ENSG00000139410",0.540672723245247
"ENSG00000040531",0.54068324251192
"ENSG00000180089",0.540798386191823
"ENSG00000115977",0.540814329950444
"ENSG00000070413",0.540833418230635
"ENSG00000165424",0.540890450468539
"ENSG00000111540",0.540912615257218
"ENSG00000092200",0.540918895453316
"ENSG00000102967",0.540958406544784
"ENSG00000231167",0.540964880042942
"ENSG00000145685",0.541061752194821
"ENSG00000052795",0.541082437930109
"ENSG00000140092",0.541083938496271
"ENSG00000080824",0.541120184466496
"ENSG00000114978",0.541143288441143
"ENSG00000162910",0.541145985703015
"ENSG00000146909",0.5412902124966
"ENSG00000196456",0.54131092287552
"ENSG00000180801",0.54132870295029
"ENSG00000149541",0.541399558036367
"ENSG00000214535",0.541450110205348
"ENSG00000114573",0.541916204059801
"ENSG00000269858",0.542086919101686
"ENSG00000280417",0.542142926412021
"ENSG00000245970",0.54217636460461
"ENSG00000100644",0.54221289146489
"ENSG00000163794",0.542261644509522
"ENSG00000274211",0.542388411475672
"ENSG00000177303",0.542390921331159
"ENSG00000133858",0.542636610878684
"ENSG00000288559",0.542740463999157
"ENSG00000168237",0.542870960161084
"ENSG00000217801",0.542906854459323
"ENSG00000239407",0.54299413100425
"ENSG00000144535",0.543011481774903
"ENSG00000160688",0.543145154389514
"ENSG00000163961",0.54330585087563
"ENSG00000128563",0.543583261928608
"ENSG00000122507",0.543585640211217
"ENSG00000178585",0.543608284771998
"ENSG00000205765",0.543785230694362
"ENSG00000031081",0.543840049278035
"ENSG00000175772",0.543849127962618
"ENSG00000031691",0.543868691367525
"ENSG00000246582",0.543929360881961
"ENSG00000108001",0.543943202864533
"ENSG00000143786",0.544019786181139
"ENSG00000125629",0.544020680616392
"ENSG00000136379",0.544239715074825
"ENSG00000147606",0.544510882217407
"ENSG00000140848",0.544545862566436
"ENSG00000167721",0.544557845424688
"ENSG00000115339",0.544601924684087
"ENSG00000130340",0.544627821613629
"ENSG00000182095",0.544748350207786
"ENSG00000287966",0.544763457216543
"ENSG00000066117",0.544893131126578
"ENSG00000005889",0.544904331127463
"ENSG00000197168",0.544978859247818
"ENSG00000044459",0.545102433694409
"ENSG00000136002",0.545181575162321
"ENSG00000128039",0.545449294569123
"ENSG00000158480",0.545452210890435
"ENSG00000159692",0.545508595369447
"ENSG00000088305",0.54554395262444
"ENSG00000256238",0.545773178511958
"ENSG00000168916",0.545812204949445
"ENSG00000170364",0.54604982949876
"ENSG00000189159",0.546058097788832
"ENSG00000250067",0.546061992519695
"ENSG00000171488",0.546097494099764
"ENSG00000164104",0.546379610340648
"ENSG00000135631",0.546412651079679
"ENSG00000165475",0.546533120863711
"ENSG00000164828",0.546605153940621
"ENSG00000011114",0.546625505665998
"ENSG00000158805",0.546751702017081
"ENSG00000149483",0.54678839771959
"ENSG00000158483",0.546810750003734
"ENSG00000235847",0.546861350955579
"ENSG00000259129",0.546912917240553
"ENSG00000112303",0.547126661832316
"ENSG00000107829",0.547129385571461
"ENSG00000105928",0.54723391446571
"ENSG00000213995",0.547269303273941
"ENSG00000174125",0.54751190418633
"ENSG00000166228",0.547596308172631
"ENSG00000023608",0.547711062157559
"ENSG00000214046",0.547732013526851
"ENSG00000178852",0.547751313657335
"ENSG00000104320",0.547785994715275
"ENSG00000134871",0.547989969393189
"ENSG00000273102",0.54808893074521
"ENSG00000152520",0.548144797803633
"ENSG00000198380",0.548197478587996
"ENSG00000108370",0.548351938556331
"ENSG00000148200",0.548456492189753
"ENSG00000134900",0.54847606116565
"ENSG00000166002",0.548567490081061
"ENSG00000281189",0.548648549492517
"ENSG00000224914",0.548698378459941
"ENSG00000115289",0.548722558560523
"ENSG00000100938",0.548966525487244
"ENSG00000109016",0.548994706088423
"ENSG00000125037",0.549030349542778
"ENSG00000158526",0.549116848392223
"ENSG00000164088",0.549177300057292
"ENSG00000107745",0.549363567801852
"ENSG00000247950",0.549555450147233
"ENSG00000107164",0.549618159749829
"ENSG00000071537",0.549659140163719
"ENSG00000160255",0.549697168551788
"ENSG00000125652",0.549753472202175
"ENSG00000171703",0.549848478179106
"ENSG00000125755",0.549902627719571
"ENSG00000105135",0.549922640554109
"ENSG00000145348",0.549944470847818
"ENSG00000122674",0.550186909948069
"ENSG00000115935",0.550301187439839
"ENSG00000289285",0.55034017701264
"ENSG00000077147",0.550350590606284
"ENSG00000138777",0.55045576313972
"ENSG00000154079",0.550545593643487
"ENSG00000197622",0.5505461761052
"ENSG00000118640",0.550729878866271
"ENSG00000121578",0.550774650436062
"ENSG00000144524",0.550822565253852
"ENSG00000225630",0.550845333057354
"ENSG00000100991",0.550861839930322
"ENSG00000240344",0.550978568497255
"ENSG00000273117",0.551048372563942
"ENSG00000151623",0.551163563453691
"ENSG00000140105",0.551232296976405
"ENSG00000169446",0.551323649871031
"ENSG00000106133",0.551348453912356
"ENSG00000285589",0.551357164356468
"ENSG00000188986",0.551361523286405
"ENSG00000283154",0.551405861069147
"ENSG00000197694",0.551461006501925
"ENSG00000083845",0.551640281463973
"ENSG00000172458",0.551690051255133
"ENSG00000112378",0.551812031009514
"ENSG00000145780",0.551818963342343
"ENSG00000253276",0.551868504024179
"ENSG00000100376",0.551900303252369
"ENSG00000148335",0.552000155622414
"ENSG00000151117",0.552016224307924
"ENSG00000142235",0.552135039805599
"ENSG00000197885",0.552200446136866
"ENSG00000172927",0.552230054843241
"ENSG00000125505",0.552460580741955
"ENSG00000273253",0.5527098373475
"ENSG00000106299",0.552803186749925
"ENSG00000177576",0.552877922759566
"ENSG00000139343",0.552907853155442
"ENSG00000100219",0.552912182637014
"ENSG00000144744",0.553025103653009
"ENSG00000147065",0.553047819078967
"ENSG00000105880",0.553110256266223
"ENSG00000072840",0.55320750480004
"ENSG00000165282",0.553283565403428
"ENSG00000214212",0.553289055609982
"ENSG00000076716",0.553315119882305
"ENSG00000162928",0.553329945299316
"ENSG00000071462",0.553378168101303
"ENSG00000167748",0.553458092088116
"ENSG00000172661",0.553482007678204
"ENSG00000177542",0.553643949531226
"ENSG00000284928",0.553786867574229
"ENSG00000159579",0.553888034481083
"ENSG00000271533",0.553980370079313
"ENSG00000139146",0.553991019851469
"ENSG00000167595",0.554064681109554
"ENSG00000175471",0.554179502655677
"ENSG00000285053",0.554206151667474
"ENSG00000164172",0.554272597471812
"ENSG00000180758",0.554275038645356
"ENSG00000153317",0.55435659933772
"ENSG00000124479",0.554401817039714
"ENSG00000074964",0.554420406566392
"ENSG00000151229",0.554669972845054
"ENSG00000161835",0.554681464659719
"ENSG00000163536",0.55475548809041
"ENSG00000197894",0.554757640112512
"ENSG00000178694",0.554890603182202
"ENSG00000129219",0.554918028356915
"ENSG00000243678",0.554937490403157
"ENSG00000100577",0.555189546718661
"ENSG00000160058",0.555212180098107
"ENSG00000166886",0.55534420181736
"ENSG00000146574",0.555451731778973
"ENSG00000233175",0.555514804424035
"ENSG00000159495",0.555529539926106
"ENSG00000182141",0.555575930335298
"ENSG00000117691",0.555594417320351
"ENSG00000132507",0.555683482925334
"ENSG00000125384",0.55574587643979
"ENSG00000198920",0.555898447094077
"ENSG00000204271",0.555955933849324
"ENSG00000273320",0.555968855289708
"ENSG00000152078",0.556171539717772
"ENSG00000025772",0.556252791936024
"ENSG00000095564",0.556290759798763
"ENSG00000119862",0.556349955639115
"ENSG00000168612",0.55638305755711
"ENSG00000196715",0.556402889417258
"ENSG00000182247",0.556480859501908
"ENSG00000184588",0.556533422962763
"ENSG00000274602",0.556658877989373
"ENSG00000136247",0.556706837417477
"ENSG00000132017",0.556856155940841
"ENSG00000152154",0.556866852978784
"ENSG00000258334",0.556888906502564
"ENSG00000147100",0.557008033838269
"ENSG00000140548",0.557115218510748
"ENSG00000067836",0.557192835563138
"ENSG00000138658",0.557196202337968
"ENSG00000105281",0.557220001393168
"ENSG00000168936",0.557382344727736
"ENSG00000120438",0.55781362123542
"ENSG00000059588",0.557925709513914
"ENSG00000168487",0.55797756406022
"ENSG00000186615",0.558082237326095
"ENSG00000134874",0.558091394178801
"ENSG00000143537",0.558114665560763
"ENSG00000271092",0.558135529996395
"ENSG00000188921",0.558150711507544
"ENSG00000107185",0.558189152413037
"ENSG00000141026",0.558207968672181
"ENSG00000213406",0.558378447433947
"ENSG00000198815",0.558422157769359
"ENSG00000117419",0.558488884278746
"ENSG00000154589",0.558567278972142
"ENSG00000164366",0.558848593255066
"ENSG00000111087",0.558896117500347
"ENSG00000180720",0.559018198316174
"ENSG00000160445",0.559116266113002
"ENSG00000196510",0.559453140327155
"ENSG00000115163",0.55953832909898
"ENSG00000204392",0.559554765303749
"ENSG00000168397",0.559748911903895
"ENSG00000138448",0.559828756459383
"ENSG00000170185",0.560335626348932
"ENSG00000087008",0.560457955405096
"ENSG00000123178",0.560467308711056
"ENSG00000268471",0.560616609852307
"ENSG00000153339",0.560682834257472
"ENSG00000100558",0.560706773898128
"ENSG00000148358",0.560894204935542
"ENSG00000095485",0.560904541735421
"ENSG00000076053",0.560972236094304
"ENSG00000237978",0.56097429730687
"ENSG00000155368",0.561053366666213
"ENSG00000125686",0.561070770728952
"ENSG00000182983",0.561211887540009
"ENSG00000068489",0.561242711967585
"ENSG00000161040",0.561260528355063
"ENSG00000189403",0.561267631260425
"ENSG00000161277",0.561299983125129
"ENSG00000151729",0.561438498568466
"ENSG00000172270",0.56148365712629
"ENSG00000122882",0.561723095750067
"ENSG00000034152",0.561800409398502
"ENSG00000121671",0.561880497767927
"ENSG00000155252",0.561967800563739
"ENSG00000154743",0.562023663980407
"ENSG00000157191",0.562044489610911
"ENSG00000092148",0.562205450065177
"ENSG00000109171",0.562262904030545
"ENSG00000125454",0.562342305110702
"ENSG00000158711",0.562429704156235
"ENSG00000136169",0.562465553555896
"ENSG00000204138",0.562483942026785
"ENSG00000132436",0.562505798422165
"ENSG00000172031",0.562635769543953
"ENSG00000007372",0.562682036341817
"ENSG00000121236",0.562770448297211
"ENSG00000166579",0.56278856064996
"ENSG00000178150",0.562799927301573
"ENSG00000224536",0.562841234918905
"ENSG00000171824",0.563017067158763
"ENSG00000067177",0.563044736610295
"ENSG00000257557",0.563244526844488
"ENSG00000112977",0.563405254199719
"ENSG00000138050",0.563433044013187
"ENSG00000168569",0.563468249100437
"ENSG00000163075",0.563468951150371
"ENSG00000204524",0.563532962435437
"ENSG00000234741",0.563580033480153
"ENSG00000146112",0.563629101188256
"ENSG00000183155",0.563663487024447
"ENSG00000180336",0.563752769258076
"ENSG00000160714",0.563776549746938
"ENSG00000143178",0.563789561759845
"ENSG00000125741",0.563856212475208
"ENSG00000132357",0.563886884036927
"ENSG00000128923",0.563914456907568
"ENSG00000140931",0.563972054774173
"ENSG00000168495",0.564014976713996
"ENSG00000198756",0.564018625382015
"ENSG00000027847",0.564056876372693
"ENSG00000278768",0.564113002955903
"ENSG00000145979",0.564197121350764
"ENSG00000186300",0.564263792813425
"ENSG00000144331",0.564280727319288
"ENSG00000214367",0.564288580289309
"ENSG00000115239",0.564298118297197
"ENSG00000185522",0.564555514434824
"ENSG00000105185",0.564569366374596
"ENSG00000275896",0.564610271315765
"ENSG00000170915",0.564844159045986
"ENSG00000196290",0.564865229472767
"ENSG00000197728",0.564888861053054
"ENSG00000107021",0.564909030148402
"ENSG00000144504",0.564931473821718
"ENSG00000203943",0.565028146546988
"ENSG00000112146",0.565054071401617
"ENSG00000136854",0.565246630222311
"ENSG00000125744",0.565255855347449
"ENSG00000065615",0.5656445516833
"ENSG00000135913",0.565864546671666
"ENSG00000074527",0.566132795234742
"ENSG00000173041",0.566341489426395
"ENSG00000016082",0.566343575562263
"ENSG00000196950",0.566399971615715
"ENSG00000272667",0.566488864632286
"ENSG00000286062",0.56651209369753
"ENSG00000122035",0.566535489889456
"ENSG00000168824",0.566574207443966
"ENSG00000197785",0.566722880296352
"ENSG00000174206",0.566789087766465
"ENSG00000131269",0.566952154030679
"ENSG00000142867",0.567047359226706
"ENSG00000169884",0.567143104726338
"ENSG00000079134",0.567144142315013
"ENSG00000134864",0.567250960260059
"ENSG00000196449",0.56726810376649
"ENSG00000128626",0.567335906975995
"ENSG00000251580",0.567349177671707
"ENSG00000104140",0.567379772601049
"ENSG00000137221",0.567410676508786
"ENSG00000168874",0.567479703970739
"ENSG00000020577",0.567536227780825
"ENSG00000197321",0.567743189013272
"ENSG00000260526",0.567774712949952
"ENSG00000050426",0.567860115579066
"ENSG00000179562",0.567897940891711
"ENSG00000138378",0.567909444007887
"ENSG00000144713",0.568026961165506
"ENSG00000010318",0.568063193930871
"ENSG00000121274",0.568120518478307
"ENSG00000077312",0.568132971933572
"ENSG00000196440",0.568154792204642
"ENSG00000107959",0.568329404714776
"ENSG00000198113",0.568403477898354
"ENSG00000272269",0.568507743363211
"ENSG00000087299",0.568901937155614
"ENSG00000256053",0.568919686831131
"ENSG00000155542",0.569009157747246
"ENSG00000093009",0.569159963911528
"ENSG00000233532",0.569540495929004
"ENSG00000064651",0.569571216294841
"ENSG00000168646",0.569622801378627
"ENSG00000187024",0.569698828412457
"ENSG00000269439",0.569908707900176
"ENSG00000226532",0.570053235607618
"ENSG00000197136",0.570212180360702
"ENSG00000183530",0.570218311939025
"ENSG00000235034",0.570261523441559
"ENSG00000261211",0.570354015332245
"ENSG00000093183",0.570833945822883
"ENSG00000103067",0.571095410172422
"ENSG00000251867",0.571358408758966
"ENSG00000137040",0.571476431133807
"ENSG00000177352",0.571638885402387
"ENSG00000224790",0.571772463198499
"ENSG00000166589",0.571825891588318
"ENSG00000288924",0.571829640540213
"ENSG00000178896",0.571847944155076
"ENSG00000105656",0.571877617615307
"ENSG00000120820",0.572013807594867
"ENSG00000147251",0.57203404897904
"ENSG00000150433",0.57232038550038
"ENSG00000135451",0.572405199746819
"ENSG00000161179",0.572463107418701
"ENSG00000196453",0.572491518674356
"ENSG00000139793",0.572499389816428
"ENSG00000180616",0.57289449744035
"ENSG00000209082",0.573040988379582
"ENSG00000143889",0.573066831282263
"ENSG00000169826",0.573078857084333
"ENSG00000219507",0.573098989854714
"ENSG00000011451",0.573124550822761
"ENSG00000232533",0.573127993620382
"ENSG00000109911",0.573135264540098
"ENSG00000271966",0.573276996175318
"ENSG00000160785",0.573423238883535
"ENSG00000188811",0.573510446751568
"ENSG00000148702",0.573516283490768
"ENSG00000118894",0.573529813200083
"ENSG00000167535",0.573532916975628
"ENSG00000109917",0.573557872313868
"ENSG00000111801",0.573604122881666
"ENSG00000167792",0.573696163964054
"ENSG00000198663",0.573757410061749
"ENSG00000154447",0.573774168629655
"ENSG00000101266",0.573982038120506
"ENSG00000151348",0.57403259796307
"ENSG00000198673",0.574099587809932
"ENSG00000224046",0.574210331517234
"ENSG00000184752",0.574249959752045
"ENSG00000123213",0.574318854517245
"ENSG00000272341",0.574352795070098
"ENSG00000116688",0.574443403635268
"ENSG00000105204",0.57455267368635
"ENSG00000196110",0.574641944130101
"ENSG00000128311",0.574654050161285
"ENSG00000274330",0.57473005727318
"ENSG00000246640",0.57476600486068
"ENSG00000112339",0.574983472373403
"ENSG00000144668",0.575152657171143
"ENSG00000110047",0.575253912907045
"ENSG00000164889",0.575272647734587
"ENSG00000142494",0.575285365619439
"ENSG00000166965",0.575323768049437
"ENSG00000137819",0.575399263921041
"ENSG00000233621",0.575511569993637
"ENSG00000285756",0.57551476252002
"ENSG00000164535",0.575652368825574
"ENSG00000008311",0.575699138860496
"ENSG00000117525",0.575762901171443
"ENSG00000165792",0.57588521773584
"ENSG00000134278",0.575892156559924
"ENSG00000197312",0.575917374354945
"ENSG00000172819",0.576001522346053
"ENSG00000267796",0.576078302877149
"ENSG00000110046",0.576368376901058
"ENSG00000127527",0.576414211012001
"ENSG00000119943",0.576419631294212
"ENSG00000103811",0.576532866299632
"ENSG00000180979",0.576586011584562
"ENSG00000163888",0.576747558452767
"ENSG00000234498",0.576830445226913
"ENSG00000186010",0.576843127726949
"ENSG00000116191",0.576878957747457
"ENSG00000140718",0.576921072718697
"ENSG00000221994",0.57711443125925
"ENSG00000141258",0.577142766059937
"ENSG00000259291",0.577205029453247
"ENSG00000167658",0.577205532817978
"ENSG00000153214",0.577379419857042
"ENSG00000180385",0.577393719123837
"ENSG00000287574",0.577515522693813
"ENSG00000278730",0.577559706125639
"ENSG00000177963",0.577630992818298
"ENSG00000174004",0.577718598882061
"ENSG00000279289",0.577719355678006
"ENSG00000151689",0.57772540716769
"ENSG00000135315",0.577758498280823
"ENSG00000177946",0.578038736249917
"ENSG00000179178",0.578062426777691
"ENSG00000105186",0.578087788276946
"ENSG00000144401",0.578207987087133
"ENSG00000160062",0.578211743784581
"ENSG00000237505",0.578276936813478
"ENSG00000174238",0.578398977868033
"ENSG00000137460",0.578549052952131
"ENSG00000135069",0.578559344109192
"ENSG00000135373",0.578619160418126
"ENSG00000107438",0.578682961899075
"ENSG00000153179",0.578695226947409
"ENSG00000100379",0.578710861894493
"ENSG00000133193",0.57877873995362
"ENSG00000017797",0.578811032882959
"ENSG00000256269",0.578843434138434
"ENSG00000254531",0.57890523661616
"ENSG00000164338",0.578991709101369
"ENSG00000139636",0.579021201574586
"ENSG00000198546",0.579057081920585
"ENSG00000152804",0.579146252597235
"ENSG00000103449",0.579190875051663
"ENSG00000134262",0.579210326987479
"ENSG00000135473",0.579225059956845
"ENSG00000185010",0.57924517351311
"ENSG00000135679",0.579386793991437
"ENSG00000177225",0.579387439620731
"ENSG00000029725",0.579437519458768
"ENSG00000166562",0.57944882576534
"ENSG00000157693",0.579475574644024
"ENSG00000067840",0.579556460981932
"ENSG00000183864",0.579763078621501
"ENSG00000178878",0.579932887388968
"ENSG00000277972",0.579958177448959
"ENSG00000204673",0.579972736944228
"ENSG00000264538",0.580040647848248
"ENSG00000120254",0.580068808035574
"ENSG00000006576",0.580283044591935
"ENSG00000197912",0.580338626873891
"ENSG00000143847",0.580505320072941
"ENSG00000131323",0.580515970941662
"ENSG00000285641",0.580530476712804
"ENSG00000087338",0.580777495887812
"ENSG00000154736",0.580966560201422
"ENSG00000188229",0.580987425851185
"ENSG00000124615",0.581149891322684
"ENSG00000083544",0.58119729453329
"ENSG00000134287",0.581372478746219
"ENSG00000162757",0.581383811999385
"ENSG00000187498",0.581456423569309
"ENSG00000160216",0.581602273799137
"ENSG00000176371",0.581602392558375
"ENSG00000095574",0.581664203791024
"ENSG00000101333",0.581745915411222
"ENSG00000112511",0.581787825148403
"ENSG00000175265",0.581850084666843
"ENSG00000175854",0.581940684632475
"ENSG00000099783",0.582071770751351
"ENSG00000118515",0.582221196306266
"ENSG00000115211",0.582430855310842
"ENSG00000157514",0.582452435266994
"ENSG00000171903",0.58256303159181
"ENSG00000115274",0.582811034759088
"ENSG00000156017",0.582853095944283
"ENSG00000135424",0.582896625300244
"ENSG00000119760",0.582906010780627
"ENSG00000279259",0.583014389948254
"ENSG00000100307",0.583015608733658
"ENSG00000196458",0.583117948419243
"ENSG00000139292",0.583207781132022
"ENSG00000185973",0.583254717171178
"ENSG00000177494",0.583361423475127
"ENSG00000214944",0.583365325447049
"ENSG00000185904",0.583429532347039
"ENSG00000102781",0.583490178119106
"ENSG00000138593",0.583501343787719
"ENSG00000167272",0.583518393037768
"ENSG00000280099",0.583569104207983
"ENSG00000273061",0.583587713715913
"ENSG00000198169",0.583644542440535
"ENSG00000173207",0.5836722711776
"ENSG00000096717",0.583708806256853
"ENSG00000115756",0.583779940128358
"ENSG00000214279",0.583897666845482
"ENSG00000228929",0.58402905555383
"ENSG00000085382",0.584277450916551
"ENSG00000104897",0.584313243337747
"ENSG00000130675",0.584375540638627
"ENSG00000123992",0.584421150691062
"ENSG00000163002",0.584442543513455
"ENSG00000112761",0.584724143395653
"ENSG00000160446",0.584864778128967
"ENSG00000172296",0.584981782636151
"ENSG00000164488",0.585059776105116
"ENSG00000197757",0.585068103358108
"ENSG00000070444",0.585147616312834
"ENSG00000148248",0.585244025916056
"ENSG00000185585",0.585369783400454
"ENSG00000231185",0.585415083778142
"ENSG00000213977",0.585492603094333
"ENSG00000095637",0.585531214117446
"ENSG00000091317",0.585548404614528
"ENSG00000123836",0.585671923693757
"ENSG00000262580",0.585769979518862
"ENSG00000072210",0.585914512254945
"ENSG00000204264",0.586097962364745
"ENSG00000166348",0.586134974926802
"ENSG00000137710",0.586159169575205
"ENSG00000130770",0.586187490998717
"ENSG00000179818",0.586208148228522
"ENSG00000171723",0.586217712989408
"ENSG00000159348",0.586300402337434
"ENSG00000135632",0.586460462482278
"ENSG00000008441",0.586483506846677
"ENSG00000087266",0.586504512411275
"ENSG00000174606",0.586522826959924
"ENSG00000117500",0.586536526444512
"ENSG00000126247",0.586544917725494
"ENSG00000107014",0.586599812480921
"ENSG00000105404",0.586685030641703
"ENSG00000130635",0.586729162742638
"ENSG00000223960",0.587006412645209
"ENSG00000164465",0.587012328288634
"ENSG00000125656",0.587080469745395
"ENSG00000230438",0.587110573881308
"ENSG00000104413",0.587115645303579
"ENSG00000130733",0.587134386525186
"ENSG00000147872",0.587140391124935
"ENSG00000106799",0.587350227586804
"ENSG00000104976",0.58751774016589
"ENSG00000119508",0.587683840598331
"ENSG00000113583",0.58769620472115
"ENSG00000121104",0.587736648701524
"ENSG00000142552",0.587775601360514
"ENSG00000151532",0.587779810474345
"ENSG00000182263",0.587821589418052
"ENSG00000142733",0.587833533801866
"ENSG00000041982",0.587895979174394
"ENSG00000131381",0.588058433526531
"ENSG00000213638",0.588228214953264
"ENSG00000114999",0.588243869375957
"ENSG00000117448",0.588347582807394
"ENSG00000115159",0.58848526326422
"ENSG00000121680",0.588534516865914
"ENSG00000145248",0.588573744327572
"ENSG00000130119",0.588575138491329
"ENSG00000197329",0.588623553818682
"ENSG00000260220",0.588696025398171
"ENSG00000111727",0.588791967427503
"ENSG00000094841",0.588854657110715
"ENSG00000182326",0.588869339797653
"ENSG00000258377",0.58889296204908
"ENSG00000230658",0.588959222516438
"ENSG00000132530",0.589026593529128
"ENSG00000103540",0.589087701197617
"ENSG00000175575",0.589143753514773
"ENSG00000282386",0.589145504158791
"ENSG00000081237",0.589223779840564
"ENSG00000229808",0.589248052717172
"ENSG00000254470",0.589329593287891
"ENSG00000197172",0.589420479250728
"ENSG00000124279",0.589449320665635
"ENSG00000187595",0.589457464470246
"ENSG00000197905",0.589515386777303
"ENSG00000166295",0.589588154648781
"ENSG00000164050",0.589640554911108
"ENSG00000065518",0.589694995400207
"ENSG00000068745",0.589975907527729
