"gene","p_value","effect_size"
"ENSG00000124279",0.589449320665635,-0.0990557879364721
"ENSG00000187595",0.589457464470246,-0.286987956302741
"ENSG00000197905",0.589515386777303,-0.107341972791796
"ENSG00000166295",0.589588154648781,0.130349055161974
"ENSG00000164050",0.589640554911108,-0.186980595544197
"ENSG00000065518",0.589694995400207,0.106431581015206
"ENSG00000068745",0.589975907527729,0.0844602267782072
"ENSG00000241360",0.59019836022465,0.216793066591176
"ENSG00000267199",0.590297089249678,0.321109346708038
"ENSG00000106078",0.590637918742548,0.387607305905551
"ENSG00000186998",0.590639927372379,-0.185363975867067
"ENSG00000174640",0.590834284251207,-0.518976230420983
"ENSG00000215210",0.590847339097753,0.312663215592609
"ENSG00000065357",0.590983052133662,-0.187973761999189
"ENSG00000167554",0.591000400837896,0.193599217248452
"ENSG00000051180",0.591312036129409,-0.165937325906462
"ENSG00000138071",0.591330765622592,0.0868940611266466
"ENSG00000069399",0.591338457047266,0.166397268885171
"ENSG00000140365",0.591399174845951,-0.0975136893898826
"ENSG00000120948",0.5914025047856,-0.0755407520638358
"ENSG00000255893",0.591572073591286,-0.279990571651783
"ENSG00000149557",0.591600099519211,0.29292002796601
"ENSG00000275713",0.591755649783106,0.258177349931885
"ENSG00000008517",0.591805987012009,0.421399039975692
"ENSG00000176593",0.591841944886565,0.155333194789096
"ENSG00000288756",0.591930796088736,0.272298323279677
"ENSG00000131759",0.591960944523242,0.128813461007901
"ENSG00000156136",0.59203839640022,-0.183572829151749
"ENSG00000132275",0.592093600930192,0.100733352843788
"ENSG00000188312",0.592094750810018,-0.12690843137009
"ENSG00000108591",0.592125135782387,-0.0946162797472105
"ENSG00000140199",0.592169353423633,0.13244933195542
"ENSG00000213853",0.592170297390664,-0.254534754336306
"ENSG00000065600",0.592224188338863,0.123445544726045
"ENSG00000167900",0.592226255087278,-0.181042912112525
"ENSG00000198721",0.592241205594905,-0.116389712716437
"ENSG00000137492",0.592343095456951,-0.0913047028936892
"ENSG00000164896",0.59240457188952,-0.177771905325056
"ENSG00000163975",0.592408910247615,0.186529786164582
"ENSG00000196151",0.592564107222765,0.134611868518075
"ENSG00000176623",0.592672239855717,0.148595512618778
"ENSG00000165752",0.592786429545314,-0.174258787454525
"ENSG00000011454",0.592970020433575,0.0865735174005432
"ENSG00000109686",0.593057685289272,-0.0951059588549929
"ENSG00000148019",0.59316119634149,0.0856123917232352
"ENSG00000075914",0.59316596574034,0.147632176343089
"ENSG00000118816",0.593211037262824,-0.097667601712928
"ENSG00000173163",0.593238816071358,0.228850783967559
"ENSG00000155275",0.59326017278282,0.130570237254505
"ENSG00000289223",0.593318367404018,0.3145453847419
"ENSG00000272668",0.593396082334366,0.261077668652103
"ENSG00000204536",0.593470823427598,0.152028580533592
"ENSG00000134882",0.593803132614197,-0.137942729736989
"ENSG00000187535",0.593842282204857,-0.157053110805395
"ENSG00000171444",0.594002435065139,0.576012095017533
"ENSG00000090565",0.594023802857887,-0.157750147954991
"ENSG00000172889",0.594145381704882,0.0990922228930397
"ENSG00000273314",0.594367042548545,-0.149430295874199
"ENSG00000130695",0.594392504566356,-0.130338779475563
"ENSG00000148303",0.594403140745422,-0.116112110934588
"ENSG00000164180",0.594433188575051,0.0966936880974986
"ENSG00000287382",0.594519112489597,0.468688064287947
"ENSG00000120868",0.594588971094775,-0.197410823910056
"ENSG00000154518",0.594594499572462,0.0759469476680227
"ENSG00000171813",0.594625178591717,-0.139500520522485
"ENSG00000085415",0.594756014453609,0.0738684455048667
"ENSG00000163945",0.594813506538104,-0.132009764004573
"ENSG00000229117",0.594876615024493,0.0992662902478886
"ENSG00000148120",0.594892209718409,0.168225464103412
"ENSG00000115840",0.595012200354904,-0.0920982349465887
"ENSG00000185129",0.595014280230696,-0.146006221122909
"ENSG00000158941",0.595020261805871,-0.0922943702768328
"ENSG00000127957",0.595028924213736,-0.219636029277258
"ENSG00000172732",0.595046159575437,-0.106572667381229
"ENSG00000257894",0.595131398620033,0.311747186317257
"ENSG00000205771",0.595142970107778,-0.341019341467917
"ENSG00000135333",0.595187950978931,-0.291904169798468
"ENSG00000102796",0.595229808731768,0.233811022488676
"ENSG00000122390",0.595265658719584,-0.0972974927180835
"ENSG00000178425",0.595313382731687,-0.0976185045265124
"ENSG00000236814",0.595501746462164,-0.282863430133545
"ENSG00000260317",0.595508741731584,0.316246819946833
"ENSG00000078902",0.595509643834288,0.0812529658648029
"ENSG00000155755",0.595610531622245,-0.105105460687886
"ENSG00000247271",0.595640822387756,0.165192256609618
"ENSG00000197355",0.595648524278343,0.0947372068488164
"ENSG00000108100",0.595675461227138,-0.124142251409571
"ENSG00000145293",0.59568137403818,0.0731717807526741
"ENSG00000156869",0.595693766172366,0.12933858576077
"ENSG00000181649",0.595835364301984,0.296758223074118
"ENSG00000087470",0.59590227139831,0.0781702031263867
"ENSG00000118804",0.59599077572287,-0.262926243524297
"ENSG00000015532",0.596105914757886,0.132708377773984
"ENSG00000108039",0.596174279210796,0.137519657527999
"ENSG00000049541",0.596541348577857,-0.122126722916544
"ENSG00000197961",0.596584975307421,0.101735830772318
"ENSG00000260604",0.59663513280194,-0.555724800232805
"ENSG00000167522",0.596744471120799,-0.0904817977418392
"ENSG00000169760",0.596750536150564,0.617758957518409
"ENSG00000129347",0.596763589889826,-0.0803586757341606
"ENSG00000274020",0.596920355478276,0.148269490663053
"ENSG00000132646",0.596996367875697,-0.158546633208476
"ENSG00000170027",0.597007729466011,0.115688924094869
"ENSG00000106537",0.597058771305123,-0.115471648757542
"ENSG00000123131",0.597075362295287,-0.0848742981266334
"ENSG00000103066",0.597081321718129,-0.134775659095434
"ENSG00000181885",0.597194848733845,-0.17811576775499
"ENSG00000229344",0.597596232226048,-0.243143428442688
"ENSG00000243024",0.597729600019851,-0.301486221812578
"ENSG00000186280",0.597836589151907,-0.156135825647458
"ENSG00000158055",0.597841478697186,0.283963359756142
"ENSG00000181031",0.597872856345365,0.209628285703706
"ENSG00000083750",0.597884421610259,-0.145594367284026
"ENSG00000141551",0.598049433462317,0.092958718666623
"ENSG00000004799",0.598069766424257,-0.194463677569331
"ENSG00000242125",0.598071527680959,0.268742336380304
"ENSG00000072864",0.598092739182059,-0.18011076593259
"ENSG00000136051",0.598105799830229,0.0894133402325126
"ENSG00000169241",0.598131225857509,-0.15144220383002
"ENSG00000240694",0.598174515620513,0.369571911045822
"ENSG00000173660",0.598247933636056,0.23453799011775
"ENSG00000173875",0.598271922816348,0.114675475126965
"ENSG00000111671",0.598414718631919,-0.177739148470987
"ENSG00000128482",0.598424052088316,-0.51428230853429
"ENSG00000116685",0.598442868090264,0.0821834438161741
"ENSG00000138182",0.598499294125927,-0.172877600102921
"ENSG00000043039",0.598512663927068,0.503000477012762
"ENSG00000130830",0.598626973954046,0.306979763553258
"ENSG00000130255",0.598750319124479,0.0832539182922288
"ENSG00000177427",0.598836718460398,0.2083989852117
"ENSG00000197841",0.598842214653703,0.229000786981144
"ENSG00000140553",0.598907531856216,-0.0925255556404489
"ENSG00000166546",0.598939673352084,0.404670742033616
"ENSG00000211456",0.59894810869582,0.0823104206278221
"ENSG00000047849",0.599006884624558,0.104164144591093
"ENSG00000214655",0.59903940765128,0.171902643779781
"ENSG00000272734",0.599253135561436,0.178476125017729
"ENSG00000185236",0.599298266484673,-0.0803615322759904
"ENSG00000117859",0.599437244364919,0.0716260359195902
"ENSG00000184840",0.599505799087078,-0.112567147927187
"ENSG00000149499",0.599519972135734,-0.115195229469501
"ENSG00000117791",0.599590422211638,-0.187616518300344
"ENSG00000146530",0.599658707079908,0.290312791267716
"ENSG00000153933",0.599737111576557,0.160902328150913
"ENSG00000120328",0.599756731357065,-0.341126969506277
"ENSG00000114853",0.599860916549359,0.144895689229123
"ENSG00000120616",0.599959434201241,0.124405687434235
"ENSG00000120693",0.600039721647164,0.144253762045092
"ENSG00000141232",0.600049351290329,-0.110928738488804
"ENSG00000183137",0.600106170254085,0.0927157426776847
"ENSG00000154217",0.600132895989631,0.249210855490313
"ENSG00000182459",0.600329059873221,0.172570944265139
"ENSG00000090863",0.600416706215137,-0.178370881162921
"ENSG00000117682",0.600431065777192,-0.125130394964215
"ENSG00000170633",0.600438633062886,-0.105896739167016
"ENSG00000196159",0.600484795808822,0.277380367399905
"ENSG00000179841",0.600738307088949,-0.330471503223214
"ENSG00000067208",0.600903481482855,0.106127340412969
"ENSG00000235453",0.600906036275256,0.151339003228669
"ENSG00000205138",0.600913872161968,0.115814630094532
"ENSG00000243989",0.600924082780027,-0.39420375306275
"ENSG00000072756",0.600992515715816,0.282534116331944
"ENSG00000171148",0.601064177542103,-0.0921690249268443
"ENSG00000088356",0.60108595371443,-0.110823082520942
"ENSG00000108590",0.601110028606466,0.226788936805214
"ENSG00000158636",0.601153993237945,-0.0948331915685156
"ENSG00000102531",0.601231859390373,0.0873954059879744
"ENSG00000160226",0.601274234002627,-0.186674518947405
"ENSG00000142230",0.601329426446235,-0.0731934210244478
"ENSG00000214013",0.601348292283073,-0.128829888107473
"ENSG00000253710",0.601408341653567,0.136265626875667
"ENSG00000213047",0.60146837766444,0.0865238549623504
"ENSG00000172380",0.601521225030891,0.105198579875149
"ENSG00000171817",0.601550439047447,0.397425541636347
"ENSG00000171517",0.601565968805298,-0.149944075314703
"ENSG00000227500",0.601597570737717,0.123372825157573
"ENSG00000101811",0.601603066163151,0.0857786776643121
"ENSG00000119771",0.601673875936377,0.172591436792197
"ENSG00000114200",0.601697842040996,0.479471122153036
"ENSG00000171962",0.601698983220328,0.320765093255841
"ENSG00000101608",0.601706488356643,0.127115952298071
"ENSG00000185621",0.601859758103539,0.122262234526969
"ENSG00000139746",0.601904522214236,-0.0938595821880649
"ENSG00000258634",0.602030551875166,0.157103602839124
"ENSG00000163848",0.602128649191854,0.092507297682116
"ENSG00000131584",0.602203321944042,0.0955844354819591
"ENSG00000157881",0.602218103507679,0.166208870008961
"ENSG00000159556",0.602244302140754,0.157006671577548
"ENSG00000135480",0.602281765537749,0.101547959521667
"ENSG00000164307",0.602305447977892,-0.105411612497796
"ENSG00000186432",0.602313426352841,0.107553393183847
"ENSG00000143543",0.602341391295673,0.10384766011685
"ENSG00000233818",0.602364215043281,0.239607172340737
"ENSG00000261423",0.602371582965561,0.416058723348525
"ENSG00000173273",0.60237448920169,-0.168233305435183
"ENSG00000268996",0.602386102580365,0.277185507640843
"ENSG00000008130",0.602401424701328,0.135245107688821
"ENSG00000144591",0.602562106625713,0.0949068965414204
"ENSG00000198060",0.60257856715147,0.0790453512540813
"ENSG00000185963",0.60258594840724,0.113193992809956
"ENSG00000165102",0.602586112861061,-0.0935451121413553
"ENSG00000100731",0.602661797670355,0.106897936336937
"ENSG00000105723",0.602851015449158,0.0740929768098631
"ENSG00000141084",0.602956500799452,0.181123589652587
"ENSG00000221983",0.602982127842018,0.0800487389000732
"ENSG00000272092",0.603081807856451,0.329204605819232
"ENSG00000253210",0.603147533624716,0.154993304222019
"ENSG00000163558",0.603171148687705,-0.0928058442377682
"ENSG00000089847",0.603313333693329,0.309083094121718
"ENSG00000152818",0.603320193928258,0.108999200548116
"ENSG00000204682",0.603340070893096,0.138824356704271
"ENSG00000198515",0.603386566763394,0.311677244789426
"ENSG00000230359",0.603424704047815,-0.242106146576974
"ENSG00000268205",0.603718557947044,0.149216310858222
"ENSG00000158292",0.603725455094801,-0.262660818203153
"ENSG00000198753",0.603742534132514,0.177744201182206
"ENSG00000160326",0.603782908395159,0.213696544213713
"ENSG00000106086",0.603816638946154,-0.103291029615705
"ENSG00000155115",0.603902710637471,0.0964463938532089
"ENSG00000287782",0.603936949709811,-0.247027818626545
"ENSG00000153391",0.603958511486026,0.138218030975216
"ENSG00000273136",0.60399805989726,-0.19990061250362
"ENSG00000128891",0.604073862387396,0.125634825900024
"ENSG00000087448",0.604168721761884,0.0910121323133196
"ENSG00000145623",0.604170615987663,0.145555712129056
"ENSG00000164209",0.604211274509674,0.0912199978030523
"ENSG00000271133",0.604218124249,0.207609006683925
"ENSG00000124532",0.604306395678035,0.0719754031821787
"ENSG00000138780",0.604433745166499,-0.106579984755443
"ENSG00000021300",0.604442634566173,-0.152904675854549
"ENSG00000214954",0.604536460275169,0.27641292680415
"ENSG00000010278",0.60461361487792,-0.126866701777983
"ENSG00000257365",0.604748917674521,0.115510488528847
"ENSG00000006715",0.60490609256372,0.0778083067944162
"ENSG00000106948",0.605089628375453,0.174000601053555
"ENSG00000170006",0.605118860328773,0.210226691868715
"ENSG00000226608",0.605136550216263,0.234946266449645
"ENSG00000168071",0.605301885668022,-0.205712319266937
"ENSG00000143845",0.605463365483439,-0.113836830529688
"ENSG00000156113",0.605533060273789,0.273889054660585
"ENSG00000139133",0.605601928973346,-0.147435968843492
"ENSG00000174243",0.60590667293635,-0.16989060522939
"ENSG00000178773",0.605935004020237,0.158143188767574
"ENSG00000164532",0.60594936351395,0.23340818060683
"ENSG00000109189",0.605972231376809,-0.0994597894829501
"ENSG00000176092",0.606055880237276,-0.104180910231372
"ENSG00000214756",0.606136824576166,-0.265321684146037
"ENSG00000162929",0.60614174116445,0.221196061817977
"ENSG00000161654",0.606165592796532,0.135657863231676
"ENSG00000225806",0.606165636100735,-0.224089320131324
"ENSG00000169139",0.606174360184977,0.0954938004489376
"ENSG00000204569",0.606176920886015,-0.128545178834597
"ENSG00000103707",0.606395573693351,-0.124683861914436
"ENSG00000141867",0.606422785443973,-0.0988752181279741
"ENSG00000136155",0.606424948274126,-0.323832666659196
"ENSG00000257588",0.606425673166502,-0.29313928404786
"ENSG00000112658",0.606506617270368,0.0859272640430881
"ENSG00000135452",0.606508117674629,-0.194597658064871
"ENSG00000154917",0.606538776567599,-0.11392524557855
"ENSG00000165548",0.606906060853304,0.165829813719906
"ENSG00000213523",0.607139526757526,-0.0766877342941193
"ENSG00000198492",0.607210296016318,-0.0961497615583179
"ENSG00000169439",0.607253372632969,-0.0881124538203898
"ENSG00000153406",0.607274768292097,-0.127236913082641
"ENSG00000178971",0.607324472104637,-0.105104360068455
"ENSG00000137288",0.607363561472675,0.0904572489542014
"ENSG00000118058",0.607385018131572,-0.0931232050091544
"ENSG00000175147",0.607509457263996,-0.265341130138888
"ENSG00000085978",0.607532675621716,0.179249503510474
"ENSG00000198408",0.607547419438856,0.108050948448488
"ENSG00000278129",0.607651009645931,-0.138963590320662
"ENSG00000196116",0.607744391352532,0.267403215153688
"ENSG00000125450",0.607752329190272,0.139366584892151
"ENSG00000127774",0.607887007086854,0.0940503370461234
"ENSG00000241015",0.607914099615924,-0.132291781856816
"ENSG00000068438",0.607966542767089,0.106189381467228
"ENSG00000178719",0.607968060879074,-0.0675049814465336
"ENSG00000196636",0.608010838314908,0.0819785128137989
"ENSG00000272894",0.608022918118189,-0.251856950360708
"ENSG00000158234",0.608024816733014,-0.214501398489684
"ENSG00000224934",0.608064665374546,-0.345062295185903
"ENSG00000243147",0.608145172183648,0.170702042906171
"ENSG00000170385",0.608313407351144,0.0728600573086595
"ENSG00000248515",0.608415114696397,0.232499364769958
"ENSG00000170852",0.60881667470625,-0.0901153439203248
"ENSG00000270820",0.608847762016486,0.413480564720497
"ENSG00000185122",0.608870639560804,-0.0788591097523161
"ENSG00000285219",0.608895349601272,-0.234275980637111
"ENSG00000163875",0.608937697179714,0.0741459883446907
"ENSG00000049769",0.608993080635052,0.115662234974075
"ENSG00000123684",0.609042768874822,0.132770543793163
"ENSG00000112183",0.609121958703191,0.482148650434852
"ENSG00000102393",0.609140127762392,0.113058606519082
"ENSG00000152683",0.609179667245454,0.12587321862971
"ENSG00000136279",0.609223781995713,-0.0973474919794232
"ENSG00000116151",0.609299696351074,0.215041226308604
"ENSG00000135845",0.609467950086645,0.0831871473944541
"ENSG00000234028",0.609507990457406,0.203811550106153
"ENSG00000223508",0.609563111069478,0.276280219597072
"ENSG00000112414",0.609588602856784,-0.345734696239853
"ENSG00000204991",0.609602840120882,0.151842125211552
"ENSG00000173221",0.60960761942154,0.294745921538064
"ENSG00000160360",0.609647961386217,0.145294232004247
"ENSG00000175198",0.609668990806692,-0.0975638475324791
"ENSG00000063169",0.609728856969357,0.140235274305825
"ENSG00000188613",0.609770006054337,-0.292306486590709
"ENSG00000204514",0.609819359887605,0.210013387627722
"ENSG00000105518",0.609953407850566,-0.115892973131092
"ENSG00000170522",0.610079913624707,-0.102953617360471
"ENSG00000013288",0.610089048128579,-0.124341957995282
"ENSG00000106927",0.610099740199554,-0.387657377107897
"ENSG00000213024",0.610188767832995,-0.0724905499077917
"ENSG00000147799",0.610292361164615,-0.101960532130693
"ENSG00000102387",0.610377648492989,-0.253310837388446
"ENSG00000158850",0.610410599724734,-0.0829261983745695
"ENSG00000258636",0.610632126277985,0.566032278574828
"ENSG00000104859",0.610689082662203,0.087605022313802
"ENSG00000189410",0.610691870754955,-0.116583615712698
"ENSG00000166716",0.610714193500885,-0.133718499492245
"ENSG00000172663",0.610801539339836,0.179719907952996
"ENSG00000071967",0.610843797341348,0.119912289629124
"ENSG00000169490",0.610958509424195,0.0868630328326365
"ENSG00000170043",0.611075824469141,-0.10852722661888
"ENSG00000154642",0.611180907009369,0.0963905806113252
"ENSG00000177156",0.611191459350313,0.0981883731840117
"ENSG00000005156",0.611200923459083,-0.115155189540501
"ENSG00000132879",0.611216558223416,-0.130804367493645
"ENSG00000167232",0.611348441185471,0.135609003581178
"ENSG00000168772",0.611350612586251,-0.331967842052143
"ENSG00000251595",0.611412754190686,-0.49277617488923
"ENSG00000065150",0.611463724538189,-0.0686280097398536
"ENSG00000155975",0.611739612264547,0.122932881526185
"ENSG00000218175",0.611753564557078,0.263922980261704
"ENSG00000183208",0.611787229952836,-0.231376714578867
"ENSG00000134146",0.611962922156566,0.179533135711935
"ENSG00000074603",0.612054966561603,-0.0889401280543677
"ENSG00000185414",0.612068115399501,0.104297241708578
"ENSG00000261098",0.61215230045308,-0.201721123198072
"ENSG00000148331",0.612208257093219,0.0857226099793457
"ENSG00000239521",0.612253247093496,-0.0911649024876378
"ENSG00000265972",0.612304347929431,-0.209943125909659
"ENSG00000099949",0.612399450418942,0.120337544969034
"ENSG00000225484",0.612406248203552,0.154722108294421
"ENSG00000140455",0.612409693515486,-0.0865371494814619
"ENSG00000163909",0.612439696976232,-0.158640445136431
"ENSG00000019582",0.612443605048683,-0.281120951715161
"ENSG00000104312",0.612445395203288,-0.0744221433531793
"ENSG00000051128",0.61260306793383,-0.108683430885915
"ENSG00000143553",0.612607491758134,0.119814103708421
"ENSG00000185189",0.612634465718543,-0.15682034569792
"ENSG00000106785",0.612794400698519,-0.121735255988413
"ENSG00000188051",0.612843527614658,0.263004020296997
"ENSG00000135211",0.613135061293346,0.165520349058735
"ENSG00000123983",0.613278648169427,-0.123470757660703
"ENSG00000231412",0.613297911713617,-0.298715237171432
"ENSG00000179094",0.613379760954138,-0.163788777463433
"ENSG00000103266",0.613507298528347,0.0868667415797024
"ENSG00000161888",0.613507732346572,-0.160665404420212
"ENSG00000104218",0.61353203931693,-0.0894061080695997
"ENSG00000176124",0.613715495383739,0.13061681799097
"ENSG00000144029",0.613813552571091,0.0921285083730223
"ENSG00000119969",0.613856491682227,-0.162735555001025
"ENSG00000078269",0.613946104551794,-0.187406429439079
"ENSG00000153814",0.613951622392053,0.156811364348203
"ENSG00000128791",0.614198404584308,0.0931818322489038
"ENSG00000145241",0.614408024474658,0.152623785405102
"ENSG00000185404",0.614575261994799,0.203856097303499
"ENSG00000161647",0.614590078380367,-0.18327470234163
"ENSG00000115993",0.614707640966342,0.0911507952815336
"ENSG00000241469",0.614881568220699,-0.346244672237872
"ENSG00000079156",0.614915705235594,0.260828292742026
"ENSG00000198171",0.615012061319498,-0.0765678238929264
"ENSG00000064763",0.615019873900665,0.372506157507666
"ENSG00000184162",0.615055760075,0.0845711173088199
"ENSG00000286037",0.615100089927293,0.405788969226996
"ENSG00000183935",0.615102080092553,-0.192546287517931
"ENSG00000023734",0.615134633426347,-0.0687699104370443
"ENSG00000170906",0.615184871259463,-0.0973261709889739
"ENSG00000077514",0.615266402950196,-0.111435648035295
"ENSG00000166949",0.615322466846945,-0.268884385889898
"ENSG00000080298",0.615352608353001,-0.15906455127625
"ENSG00000137752",0.615456415999702,0.366282113434005
"ENSG00000136040",0.615583084839769,-0.288255829611945
"ENSG00000129933",0.61567081690746,-0.0941207339533332
"ENSG00000105889",0.615746514808502,0.200445614265705
"ENSG00000104472",0.615819363680101,-0.0846340237814678
"ENSG00000011426",0.615907749103654,-0.218602375487846
"ENSG00000125730",0.615931392632231,0.25346176834923
"ENSG00000088543",0.616200161733021,-0.199992739578455
"ENSG00000137414",0.616202408203874,0.0763221680764418
"ENSG00000224420",0.616319175553848,-0.315177238870969
"ENSG00000083097",0.616359175417729,0.133628903875975
"ENSG00000244486",0.616406216049888,-0.141654794872192
"ENSG00000101665",0.616488534390868,-0.104707279290965
"ENSG00000123130",0.616530577039107,0.0759949190163134
"ENSG00000163104",0.616576657617028,0.0734435148481983
"ENSG00000131747",0.616582014190263,-0.142810033383643
"ENSG00000107581",0.616589009348288,-0.11114771607451
"ENSG00000109501",0.616597442467334,-0.0913239370174858
"ENSG00000287260",0.616613034273498,-0.399560773508327
"ENSG00000174586",0.616615685724143,-0.30634593868788
"ENSG00000196188",0.61665650295156,-0.396346014095678
"ENSG00000266412",0.616755050136085,0.0812925748840369
"ENSG00000127452",0.616771357171193,-0.0864582751397998
"ENSG00000124787",0.616778638038464,-0.0871492526291497
"ENSG00000083093",0.616818625235234,-0.0998251751836666
"ENSG00000173681",0.61692280308245,0.187791411360094
"ENSG00000167325",0.616997795907512,-0.198498585105291
"ENSG00000249915",0.617062945267348,-0.212210315875823
"ENSG00000167114",0.617149952166931,-0.0991551311382793
"ENSG00000243302",0.61721785364977,-0.286187661892364
"ENSG00000069493",0.617261212694669,-0.202918306677548
"ENSG00000197191",0.61735724134156,0.221856799113152
"ENSG00000237854",0.617441257350824,0.129661992527305
"ENSG00000239900",0.617456023441335,-0.130026086532664
"ENSG00000124406",0.617542754136621,0.23512500829187
"ENSG00000011405",0.617575922937951,0.0769807006087236
"ENSG00000172922",0.617586021040768,-0.135884694372191
"ENSG00000256268",0.617588359884747,-0.295893558148427
"ENSG00000184500",0.617598305095655,0.311026231370997
"ENSG00000184677",0.617614544910754,0.140129071945458
"ENSG00000115652",0.61784566541267,0.10370672192197
"ENSG00000174915",0.617938974859293,-0.143563924105466
"ENSG00000214455",0.617960795502189,0.122853853542473
"ENSG00000147813",0.617987365417829,-0.292775342375039
"ENSG00000174628",0.61800419015816,-0.123760634575715
"ENSG00000104081",0.618158444448232,-0.196214704741881
"ENSG00000276043",0.618260760071145,-0.186658492729635
"ENSG00000154065",0.618318354429101,0.191619540230737
"ENSG00000224411",0.61837502814636,0.218173330869459
"ENSG00000178904",0.618455908779809,-0.133241260242179
"ENSG00000136045",0.618460907221486,-0.0857700320116144
"ENSG00000177873",0.61846209178514,-0.242225167538754
"ENSG00000079150",0.618564486183518,-0.134230100343291
"ENSG00000188157",0.618626533891265,-0.207248952613838
"ENSG00000213533",0.618938488118609,-0.166338683390904
"ENSG00000114062",0.619054053420613,0.11037361892931
"ENSG00000130147",0.619101433819407,0.107074764317652
"ENSG00000146757",0.619200692893206,-0.112274673958491
"ENSG00000158769",0.619266896948623,-0.0826180231456846
"ENSG00000068394",0.61946046839121,0.0979532450178938
"ENSG00000136485",0.619460885223162,0.0779221848199
"ENSG00000153904",0.619469005764363,-0.0870758043012809
"ENSG00000151835",0.619513073634633,-0.137228325988448
"ENSG00000177981",0.619541699155601,0.0932770324097348
"ENSG00000099904",0.619554631246005,-0.106190712356222
"ENSG00000156253",0.619599389516681,0.183462561170696
"ENSG00000147162",0.619616455873256,0.096392990739957
"ENSG00000122694",0.619664354426319,0.103896420066428
"ENSG00000102241",0.619678012877533,-0.0792598253866001
"ENSG00000221909",0.619716464249624,0.107880204297382
"ENSG00000227896",0.619733565497965,0.279249483961665
"ENSG00000182504",0.620264843234056,0.127350117486945
"ENSG00000074966",0.620293559007149,-0.394767404897998
"ENSG00000134954",0.620438090341927,-0.281230883290063
"ENSG00000233611",0.620656601506361,-0.17660611099146
"ENSG00000148690",0.62074269186446,0.0950443517303838
"ENSG00000134186",0.620748049060872,0.0787482963269825
"ENSG00000174705",0.620885112201855,-0.130501501747835
"ENSG00000221500",0.620911877491755,0.255181358460993
"ENSG00000273033",0.620922089710112,0.196564200038741
"ENSG00000279806",0.620986523687906,-0.352394255997229
"ENSG00000119953",0.621021506133564,0.116608042102035
"ENSG00000077238",0.621030627031604,-0.229020604238085
"ENSG00000187325",0.621032479517879,0.244382727190518
"ENSG00000100242",0.621222025248893,-0.103113960439431
"ENSG00000206573",0.621304943468454,0.19834992350922
"ENSG00000164023",0.621337588177005,0.119551351266345
"ENSG00000081692",0.621366306241305,0.178388875878108
"ENSG00000146063",0.621411571222642,0.0709858092905185
"ENSG00000110723",0.621499174778497,0.163654805236058
"ENSG00000131437",0.621568988175489,0.0782347498406634
"ENSG00000130764",0.621905224222982,0.0836728002770422
"ENSG00000198771",0.62190726324719,0.514909927381582
"ENSG00000198853",0.622057665666735,0.176793942239326
"ENSG00000247626",0.62209413543535,-0.159836743447746
"ENSG00000213463",0.622135118007669,0.124449059566103
"ENSG00000115596",0.622278686500655,-0.235635419608613
"ENSG00000109576",0.622307446200175,-0.194003992995421
"ENSG00000232692",0.62231035371599,0.563658277175329
"ENSG00000168152",0.622337159818927,-0.157801372271914
"ENSG00000226124",0.622349747020773,0.30442533322667
"ENSG00000160293",0.622544438709199,-0.0933631920744909
"ENSG00000132002",0.62254456846031,0.0656509225627472
"ENSG00000179604",0.622550185729453,-0.080833409000958
"ENSG00000153914",0.622557977750319,0.0787050766121708
"ENSG00000186056",0.6226904224132,0.201818403993627
"ENSG00000131015",0.622709855009996,0.35809384095274
"ENSG00000088179",0.622735660856732,-0.0996823236167798
"ENSG00000100320",0.622762630042003,-0.0925153957295779
"ENSG00000092439",0.622853917462263,0.103003063399128
"ENSG00000103047",0.622925679055341,-0.108522868153878
"ENSG00000131459",0.623106268177483,-0.235940651015656
"ENSG00000223822",0.62314578990968,0.165014148818791
"ENSG00000052802",0.623146307066253,0.0882592788851881
"ENSG00000272054",0.623260980726357,0.204131161450808
"ENSG00000185753",0.623292304496313,-0.147098541060232
"ENSG00000180011",0.62331153702419,0.14208980836539
"ENSG00000197122",0.6233146506255,-0.119103360533695
"ENSG00000119487",0.623527524987594,0.0720008396915345
"ENSG00000188786",0.623614076046631,-0.100177895929431
"ENSG00000088448",0.623668450567391,0.0797726665355599
"ENSG00000179195",0.623702572570616,-0.215147133867371
"ENSG00000215267",0.623866466209606,0.361444110201305
"ENSG00000143164",0.623880626841316,0.122892675958665
"ENSG00000261115",0.623886824084189,-0.490433455931117
"ENSG00000183773",0.623897713444497,-0.290309856876023
"ENSG00000169071",0.623920343675962,0.212558778052553
"ENSG00000118200",0.624040762820973,0.0769171394205894
"ENSG00000178814",0.624201383272351,-0.315268590279763
"ENSG00000182580",0.624267468875321,-0.153189120777948
"ENSG00000163710",0.624304099915581,0.222301762467218
"ENSG00000108506",0.624338757207144,0.147143233316591
"ENSG00000087365",0.624382104492391,-0.0697864630649646
"ENSG00000158246",0.624505337030025,0.0768135230316695
"ENSG00000168434",0.624519138754286,-0.0864861665097714
"ENSG00000171953",0.624534859697249,0.149947140166117
"ENSG00000100503",0.624611783252134,-0.157160369506087
"ENSG00000223786",0.624613221133194,0.186933429625534
"ENSG00000134744",0.624623676926908,0.103086568477071
"ENSG00000014216",0.624692940177931,-0.0655913738409266
"ENSG00000158669",0.624807769672453,-0.0728014557852851
"ENSG00000204520",0.62511298827637,0.133172753138135
