"intercept","min_phred","min_length","p_value_sd","aligner_kallisto","aligner_salmon","aligner_STAR","trim_poly_g_X1","trim_poly_x_X1","norm_method_none","norm_method_RLE","norm_method_TMM","norm_method_TMMwsp","norm_method_upperquartile","min_phred_x_min_length","min_phred_x_aligner_kallisto","min_phred_x_aligner_salmon","min_phred_x_aligner_STAR","min_phred_x_trim_poly_g_X1","min_phred_x_trim_poly_x_X1","min_phred_x_norm_method_none","min_phred_x_norm_method_RLE","min_phred_x_norm_method_TMM","min_phred_x_norm_method_TMMwsp","min_phred_x_norm_method_upperquartile","min_length_x_aligner_kallisto","min_length_x_aligner_salmon","min_length_x_aligner_STAR","min_length_x_trim_poly_g_X1","min_length_x_trim_poly_x_X1","min_length_x_norm_method_none","min_length_x_norm_method_RLE","min_length_x_norm_method_TMM","min_length_x_norm_method_TMMwsp","min_length_x_norm_method_upperquartile","aligner_kallisto_x_trim_poly_g_X1","aligner_kallisto_x_trim_poly_x_X1","aligner_kallisto_x_norm_method_none","aligner_kallisto_x_norm_method_RLE","aligner_kallisto_x_norm_method_TMM","aligner_kallisto_x_norm_method_TMMwsp","aligner_kallisto_x_norm_method_upperquartile","aligner_salmon_x_trim_poly_g_X1","aligner_salmon_x_trim_poly_x_X1","aligner_salmon_x_norm_method_none","aligner_salmon_x_norm_method_RLE","aligner_salmon_x_norm_method_TMM","aligner_salmon_x_norm_method_TMMwsp","aligner_salmon_x_norm_method_upperquartile","aligner_STAR_x_trim_poly_g_X1","aligner_STAR_x_trim_poly_x_X1","aligner_STAR_x_norm_method_none","aligner_STAR_x_norm_method_RLE","aligner_STAR_x_norm_method_TMM","aligner_STAR_x_norm_method_TMMwsp","aligner_STAR_x_norm_method_upperquartile","trim_poly_g_X1_x_trim_poly_x_X1","trim_poly_g_X1_x_norm_method_none","trim_poly_g_X1_x_norm_method_RLE","trim_poly_g_X1_x_norm_method_TMM","trim_poly_g_X1_x_norm_method_TMMwsp","trim_poly_g_X1_x_norm_method_upperquartile","trim_poly_x_X1_x_norm_method_none","trim_poly_x_X1_x_norm_method_RLE","trim_poly_x_X1_x_norm_method_TMM","trim_poly_x_X1_x_norm_method_TMMwsp","trim_poly_x_X1_x_norm_method_upperquartile"
1,26,41,0.217533084393599,0,0,1,1,0,0,0,0,1,0,1066,0,0,26,26,0,0,0,0,26,0,0,0,41,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,26,42,0.217555712872511,0,0,1,1,0,0,0,0,0,1,1092,0,0,26,26,0,0,0,0,0,26,0,0,42,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,26,43,0.217644256506894,0,0,1,0,1,0,0,1,0,0,1118,0,0,26,0,26,0,0,26,0,0,0,0,43,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,26,43,0.21768572707396,0,0,1,1,0,0,0,1,0,0,1118,0,0,26,26,0,0,0,26,0,0,0,0,43,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,26,44,0.217662139137041,0,0,1,1,1,0,0,1,0,0,1144,0,0,26,26,26,0,0,26,0,0,0,0,44,44,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,26,46,0.21762170639286,0,0,1,0,0,0,0,0,0,1,1196,0,0,26,0,0,0,0,0,0,26,0,0,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,26,46,0.217371990032844,0,0,1,0,1,1,0,0,0,0,1196,0,0,26,0,26,26,0,0,0,0,0,0,46,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,26,46,0.217443638014207,0,0,1,1,0,1,0,0,0,0,1196,0,0,26,26,0,26,0,0,0,0,0,0,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,26,47,0.217606718438809,0,0,1,0,1,0,1,0,0,0,1222,0,0,26,0,26,0,26,0,0,0,0,0,47,0,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,26,48,0.21762170639286,0,0,1,0,0,0,0,0,0,1,1248,0,0,26,0,0,0,0,0,0,26,0,0,48,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,26,50,0.217641636394291,0,0,1,0,1,0,0,1,0,0,1300,0,0,26,0,26,0,0,26,0,0,0,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,27,30,0.217418676494977,0,0,1,1,1,1,0,0,0,0,810,0,0,27,27,27,27,0,0,0,0,0,0,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,27,32,0.217560647667637,0,0,1,0,0,0,0,0,0,1,864,0,0,27,0,0,0,0,0,0,27,0,0,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,27,36,0.217608196328244,0,0,1,0,1,0,1,0,0,0,972,0,0,27,0,27,0,27,0,0,0,0,0,36,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,27,36,0.217608185389754,0,0,1,1,1,0,1,0,0,0,972,0,0,27,27,27,0,27,0,0,0,0,0,36,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,27,37,0.217446499173079,0,0,1,0,0,1,0,0,0,0,999,0,0,27,0,0,27,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,38,0.217540788008995,0,0,1,0,0,0,0,0,1,0,1026,0,0,27,0,0,0,0,0,27,0,0,0,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,27,39,0.217541406598395,0,0,1,0,0,0,0,0,1,0,1053,0,0,27,0,0,0,0,0,27,0,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,27,41,0.217475382939773,0,0,1,1,1,0,0,0,0,1,1107,0,0,27,27,27,0,0,0,0,27,0,0,41,41,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,27,42,0.21756573636024,0,0,1,0,0,0,0,0,0,1,1134,0,0,27,0,0,0,0,0,0,27,0,0,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,27,42,0.217586471682917,0,0,1,0,1,0,1,0,0,0,1134,0,0,27,0,27,0,27,0,0,0,0,0,42,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,27,42,0.217555712872511,0,0,1,1,0,0,0,0,0,1,1134,0,0,27,27,0,0,0,0,0,27,0,0,42,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,27,43,0.21767762013026,0,0,1,0,0,0,1,0,0,0,1161,0,0,27,0,0,0,27,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,43,0.217644256506894,0,0,1,1,1,0,0,1,0,0,1161,0,0,27,27,27,0,0,27,0,0,0,0,43,43,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,27,49,0.217710753389071,0,0,1,0,0,0,0,1,0,0,1323,0,0,27,0,0,0,0,27,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,33,0.217426667148311,0,0,1,0,1,1,0,0,0,0,924,0,0,28,0,28,28,0,0,0,0,0,0,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,28,33,0.217656155358788,0,0,1,1,1,0,0,1,0,0,924,0,0,28,28,28,0,0,28,0,0,0,0,33,33,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,28,34,0.217533821344524,0,0,1,1,1,0,0,0,0,1,952,0,0,28,28,28,0,0,0,0,28,0,0,34,34,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,28,37,0.217605765299114,0,0,1,1,0,0,0,0,0,1,1036,0,0,28,28,0,0,0,0,0,28,0,0,37,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,28,38,0.217690718234572,0,0,1,1,0,0,1,0,0,0,1064,0,0,28,28,0,0,28,0,0,0,0,0,38,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,28,40,0.217486150345909,0,0,1,1,0,1,0,0,0,0,1120,0,0,28,28,0,28,0,0,0,0,0,0,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,28,40,0.217616127319901,0,0,1,1,1,0,1,0,0,0,1120,0,0,28,28,28,0,28,0,0,0,0,0,40,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,28,44,0.217734543553621,0,0,1,1,1,0,0,1,0,0,1232,0,0,28,28,28,0,0,28,0,0,0,0,44,44,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,28,48,0.217705712622853,0,0,1,1,1,0,0,1,0,0,1344,0,0,28,28,28,0,0,28,0,0,0,0,48,48,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,28,50,0.217614377636794,0,0,1,1,1,0,0,0,1,0,1400,0,0,28,28,28,0,0,0,28,0,0,0,50,50,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,29,33,0.217535460202202,0,0,1,0,1,0,0,0,0,1,957,0,0,29,0,29,0,0,0,0,29,0,0,33,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,29,37,0.217605765299114,0,0,1,1,0,0,0,0,0,1,1073,0,0,29,29,0,0,0,0,0,29,0,0,37,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,29,38,0.217601716746932,0,0,1,1,0,0,0,0,1,0,1102,0,0,29,29,0,0,0,0,29,0,0,0,38,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,29,40,0.217694194309954,0,0,1,0,0,0,1,0,0,0,1160,0,0,29,0,0,0,29,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,44,0.21762728016052,0,0,1,0,0,0,0,0,0,1,1276,0,0,29,0,0,0,0,0,0,29,0,0,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,29,47,0.2174557399965,0,0,1,1,0,1,0,0,0,0,1363,0,0,29,29,0,29,0,0,0,0,0,0,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,29,50,0.217701542182737,0,0,1,0,0,0,1,0,0,0,1450,0,0,29,0,0,0,29,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,50,0.2174557399965,0,0,1,1,0,1,0,0,0,0,1450,0,0,29,29,0,29,0,0,0,0,0,0,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,30,31,0.217471934204714,0,0,1,0,0,1,0,0,0,0,930,0,0,30,0,0,30,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,37,0.217553634423921,0,0,1,0,1,0,0,0,0,1,1110,0,0,30,0,30,0,0,0,0,30,0,0,37,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,30,37,0.217599000749602,0,0,1,1,0,0,0,0,1,0,1110,0,0,30,30,0,0,0,0,30,0,0,0,37,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,30,39,0.217474740413931,0,0,1,0,0,1,0,0,0,0,1170,0,0,30,0,0,30,0,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,41,0.217714853042152,0,0,1,0,0,0,0,1,0,0,1230,0,0,30,0,0,0,0,30,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,41,0.217495778986106,0,0,1,1,1,0,0,0,0,1,1230,0,0,30,30,30,0,0,0,0,30,0,0,41,41,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,30,43,0.217486980179633,0,0,1,1,0,1,0,0,0,0,1290,0,0,30,30,0,30,0,0,0,0,0,0,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,30,44,0.21762728016052,0,0,1,0,0,0,0,0,0,1,1320,0,0,30,0,0,0,0,0,0,30,0,0,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,30,47,0.217620505049548,0,0,1,0,1,0,0,0,0,1,1410,0,0,30,0,30,0,0,0,0,30,0,0,47,0,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,20,35,0.217241504380452,0,0,0,0,0,1,0,0,0,0,700,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,36,0.217412658906903,0,0,0,0,0,0,0,0,0,1,720,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,36,0.217214362064701,0,0,0,1,1,1,0,0,0,0,720,0,0,0,20,20,20,0,0,0,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,20,42,0.217199788928574,0,0,0,0,1,1,0,0,0,0,840,0,0,0,0,20,20,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,42,0.217460330398397,0,0,0,1,0,0,0,1,0,0,840,0,0,0,20,0,0,0,20,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,20,43,0.217628046617175,0,0,0,1,0,0,1,0,0,0,860,0,0,0,20,0,0,20,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20,44,0.217532265983126,0,0,0,0,0,0,0,1,0,0,880,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,44,0.217524715991219,0,0,0,1,1,0,0,1,0,0,880,0,0,0,20,20,0,0,20,0,0,0,0,0,44,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,20,45,0.217348224419374,0,0,0,1,0,1,0,0,0,0,900,0,0,0,20,0,20,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,20,48,0.217631949010998,0,0,0,0,1,0,1,0,0,0,960,0,0,0,0,20,0,20,0,0,0,0,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,20,49,0.217265888888708,0,0,0,1,1,1,0,0,0,0,980,0,0,0,20,20,20,0,0,0,0,0,0,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,20,50,0.217540289319984,0,0,0,0,1,0,0,0,0,1,1000,0,0,0,0,20,0,0,0,0,20,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,21,31,0.217529300278165,0,0,0,0,1,0,1,0,0,0,651,0,0,0,0,21,0,21,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,21,31,0.217438961889307,0,0,0,1,0,0,0,1,0,0,651,0,0,0,21,0,0,0,21,0,0,0,0,0,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,36,0.217404824131816,0,0,0,0,1,0,0,1,0,0,756,0,0,0,0,21,0,0,21,0,0,0,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,21,49,0.217533282062108,0,0,0,0,0,0,0,0,1,0,1029,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,50,0.217265888888708,0,0,0,1,1,1,0,0,0,0,1050,0,0,0,21,21,21,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,22,32,0.217220304074352,0,0,0,0,1,1,0,0,0,0,704,0,0,0,0,22,22,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,36,0.217569745678303,0,0,0,1,0,0,0,0,1,0,792,0,0,0,22,0,0,0,0,22,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,22,40,0.217568855125623,0,0,0,0,0,0,1,0,0,0,880,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,42,0.217434868637909,0,0,0,1,0,0,0,0,0,1,924,0,0,0,22,0,0,0,0,0,22,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,43,0.217480631807402,0,0,0,0,0,0,0,0,0,1,946,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,43,0.217488740739186,0,0,0,0,1,0,0,0,0,1,946,0,0,0,0,22,0,0,0,0,22,0,0,0,0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,22,43,0.217609692046335,0,0,0,1,1,0,1,0,0,0,946,0,0,0,22,22,0,22,0,0,0,0,0,0,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,22,46,0.217601653932154,0,0,0,1,1,0,0,1,0,0,1012,0,0,0,22,22,0,0,22,0,0,0,0,0,46,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,22,49,0.217631949010998,0,0,0,0,1,0,1,0,0,0,1078,0,0,0,0,22,0,22,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,22,50,0.217533282062108,0,0,0,0,0,0,0,0,1,0,1100,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,30,0.217414507816144,0,0,0,1,0,0,0,1,0,0,690,0,0,0,23,0,0,0,23,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,31,0.217178361288244,0,0,0,1,1,1,0,0,0,0,713,0,0,0,23,23,23,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,23,32,0.21734983954229,0,0,0,1,1,0,0,1,0,0,736,0,0,0,23,23,0,0,23,0,0,0,0,0,32,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,23,35,0.217344597663762,0,0,0,0,1,0,0,0,1,0,805,0,0,0,0,23,0,0,0,23,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,23,39,0.217320935558533,0,0,0,1,1,0,0,1,0,0,897,0,0,0,23,23,0,0,23,0,0,0,0,0,39,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,23,40,0.217523082315998,0,0,0,0,0,0,1,0,0,0,920,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,34,0.217469438714724,0,0,0,0,1,0,1,0,0,0,816,0,0,0,0,24,0,24,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,24,38,0.217390726219569,0,0,0,0,0,0,0,1,0,0,912,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,40,0.217363202352809,0,0,0,0,0,0,0,0,0,1,960,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,41,0.217545221442821,0,0,0,1,0,0,1,0,0,0,984,0,0,0,24,0,0,24,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,24,45,0.217484285766217,0,0,0,1,1,0,0,0,0,1,1080,0,0,0,24,24,0,0,0,0,24,0,0,0,45,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,24,48,0.217578568801944,0,0,0,1,1,0,1,0,0,0,1152,0,0,0,24,24,0,24,0,0,0,0,0,0,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
