gene_id,counts,sample,quality,length,geneFlag,xFlag,jobFlag
ENSG00000228838,13,SRR31476643,22,35,0,0,19023445
ENSG00000283761,1394,SRR31476643,22,35,0,0,19023445
ENSG00000189433,2,SRR31476643,22,35,0,0,19023445
ENSG00000230759,0,SRR31476643,22,35,0,0,19023445
ENSG00000179178,626,SRR31476643,22,35,0,0,19023445
ENSG00000142700,1,SRR31476643,22,35,0,0,19023445
ENSG00000285525,0,SRR31476643,22,35,0,0,19023445
ENSG00000236098,9,SRR31476643,22,35,0,0,19023445
ENSG00000233514,239,SRR31476643,22,35,0,0,19023445
ENSG00000127124,44,SRR31476643,22,35,0,0,19023445
ENSG00000266993,334,SRR31476643,22,35,0,0,19023445
ENSG00000223675,1,SRR31476643,22,35,0,0,19023445
ENSG00000229316,0,SRR31476643,22,35,0,0,19023445
ENSG00000287406,0,SRR31476643,22,35,0,0,19023445
ENSG00000225767,0,SRR31476643,22,35,0,0,19023445
ENSG00000234099,0,SRR31476643,22,35,0,0,19023445
ENSG00000137936,488,SRR31476643,22,35,0,0,19023445
ENSG00000235308,0,SRR31476643,22,35,0,0,19023445
ENSG00000232752,0,SRR31476643,22,35,0,0,19023445
ENSG00000235829,0,SRR31476643,22,35,0,0,19023445
ENSG00000143032,0,SRR31476643,22,35,0,0,19023445
ENSG00000226745,0,SRR31476643,22,35,0,0,19023445
ENSG00000280040,0,SRR31476643,22,35,0,0,19023445
ENSG00000117519,6011,SRR31476643,22,35,0,0,19023445
ENSG00000270507,0,SRR31476643,22,35,0,0,19023445
ENSG00000238037,0,SRR31476643,22,35,0,0,19023445
ENSG00000215869,5,SRR31476643,22,35,0,0,19023445
ENSG00000134215,3,SRR31476643,22,35,0,0,19023445
ENSG00000227935,0,SRR31476643,22,35,0,0,19023445
ENSG00000228502,68813,SRR31476643,22,35,0,0,19023445
ENSG00000236268,1,SRR31476643,22,35,0,0,19023445
ENSG00000271277,0,SRR31476643,22,35,0,0,19023445
ENSG00000236888,66,SRR31476643,22,35,0,0,19023445
ENSG00000279778,0,SRR31476643,22,35,0,0,19023445
ENSG00000230828,0,SRR31476643,22,35,0,0,19023445
ENSG00000188641,24,SRR31476643,22,35,0,0,19023445
